Robot Number,Vial Site (1),Vial Site (2),Concatenated Vial site,Bulk Actual Temp (C),Crystal Score,identifier,_out_predicted,modelname,participantname,notes,class_probability
1,A,1,A1,95,1,258,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
5,B,1,B1,95,4,1559,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
2,C,1,C1,95,1,498,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
6,D,1,D1,95,4,1559,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
3,E,1,E1,95,1,550,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
7,F,1,F1,95,1,2050,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
4,G,1,G1,95,3,1559,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
8,H,1,H1,95,1,2558,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
9,A,2,A2,95,3,3103,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
13,B,2,B2,95,1,4230,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
10,C,2,C2,95,4,3247,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
14,D,2,D2,95,2,4610,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
11,E,2,E2,95,4,4095,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
15,F,2,F2,95,1,4734,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
12,G,2,G2,95,1,4230,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
16,H,2,H2,95,1,4734,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
17,A,3,A3,95,1,4734,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
21,B,3,B3,95,3,5399,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
18,C,3,C3,95,1,4806,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
22,D,3,D3,95,1,6278,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
19,E,3,E3,95,1,5246,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
23,F,3,F3,95,1,6278,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
20,G,3,G3,95,1,5250,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
24,H,3,H3,95,1,6278,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
25,A,4,A4,95,1,6278,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
29,B,4,B4,95,1,7170,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
26,C,4,C4,95,2,6454,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
30,D,4,D4,95,1,7842,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
27,E,4,E4,95,4,6967,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
31,F,4,F4,95,2,8002,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
28,G,4,G4,95,1,7170,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
32,H,4,H4,95,1,8040,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
33,A,5,A5,95,1,8158,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
37,B,5,B5,95,1,8830,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
34,C,5,C5,95,4,8647,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
38,D,5,D5,95,1,8830,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
35,E,5,E5,95,1,8830,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
39,F,5,F5,95,1,8830,4,escalation_BOGPamine_1.0,Alex Cristofaro,GP_EI_0.2Jit_9-10-TrainingSet	Alex Cristofaro	Predictions for the weekly amine,
